REGION TYPE,YEAR,WEEK,TOTAL SPECIMENS,A (2009 H1N1),A (H3),A (no subtype),B,H3N2v,A (H5),CTR_A (2009 H1N1),CTR_A (H3),CTR_A_not_determined,CTR_B,CTR_H3N2v,CTR_A (H5)
National,1997,40,1291,0,0,0,0,0,0,0,0,0,0,0,0
National,1997,41,1513,0,0,11,0,0,0,0,0,0.007270324,0,0,0
National,1997,42,1552,0,3,13,1,0,0,0,0.00193299,0.008376289,0.00064433,0,0
National,1997,43,1669,0,0,7,0,0,0,0,0,0.004194128,0,0,0
National,1997,44,1897,0,9,1,0,0,0,0,0.004744333,0.000527148,0,0,0
National,1997,45,2106,0,0,6,0,0,0,0,0,0.002849003,0,0,0
National,1997,46,2204,0,3,4,1,0,0,0,0.001361162,0.001814882,0.000453721,0,0
National,1997,47,2533,0,5,17,1,0,0,0,0.001973944,0.006711409,0.000394789,0,0
National,1997,48,2242,0,14,22,1,0,0,0,0.006244425,0.009812667,0.00044603,0,0
National,1997,49,2607,0,11,28,1,0,0,0,0.004219409,0.010740315,0.000383583,0,0
National,1997,50,3086,0,37,59,2,0,0,0,0.011989631,0.0191186,0.000648088,0,0
National,1997,51,3410,0,84,159,0,0,0,0,0.024633431,0.046627566,0,0,0
National,1997,52,3349,0,111,311,0,0,0,0,0.033144222,0.092863541,0,0,0
National,1997,53,4402,0,161,627,1,0,0,0,0.036574284,0.142435257,0.000227169,0,0
National,1998,1,5294,0,211,808,3,0,0,0,0.039856441,0.152625614,0.000566679,0,0
National,1998,2,5501,0,281,863,4,0,0,0,0.051081622,0.156880567,0.000727141,0,0
National,1998,3,6196,0,453,1132,1,0,0,0,0.073111685,0.182698515,0.000161394,0,0
National,1998,4,6730,0,589,1299,1,0,0,0,0.087518574,0.193016345,0.000148588,0,0
National,1998,5,6288,0,413,1266,1,0,0,0,0.065680662,0.201335878,0.000159033,0,0
National,1998,6,5867,0,363,1061,5,0,0,0,0.061871485,0.180841998,0.000852224,0,0
National,1998,7,4904,0,226,757,4,0,0,0,0.046084829,0.154363785,0.000815661,0,0
National,1998,8,3975,0,93,469,4,0,0,0,0.023396226,0.117987421,0.001006289,0,0
National,1998,9,3169,0,63,241,3,0,0,0,0.019880088,0.076049227,0.000946671,0,0
National,1998,10,2658,0,47,149,6,0,0,0,0.017682468,0.056057186,0.002257336,0,0
National,1998,11,2234,0,30,86,5,0,0,0,0.013428827,0.038495971,0.002238138,0,0
National,1998,12,2048,0,12,66,6,0,0,0,0.005859375,0.032226563,0.002929688,0,0
National,1998,13,1683,0,11,29,7,0,0,0,0.006535948,0.017231135,0.004159239,0,0
National,1998,14,1532,0,6,22,6,0,0,0,0.003916449,0.014360313,0.003916449,0,0
National,1998,15,1357,0,0,27,12,0,0,0,0,0.019896831,0.008843036,0,0
National,1998,16,1421,0,1,16,4,0,0,0,0.00070373,0.011259676,0.002814919,0,0
National,1998,17,1236,0,1,9,6,0,0,0,0.000809061,0.007281553,0.004854369,0,0
National,1998,18,1142,0,3,8,5,0,0,0,0.00262697,0.007005254,0.004378284,0,0
National,1998,19,1038,0,0,5,4,0,0,0,0,0.004816956,0.003853565,0,0
National,1998,20,938,0,0,2,7,0,0,0,0,0.002132196,0.007462687,0,0
National,1998,21,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,22,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,23,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,24,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,25,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,26,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,27,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,28,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,29,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,30,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,31,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,32,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,33,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,34,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,35,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,36,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,37,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,38,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,39,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1998,40,1407,0,2,0,0,0,0,0,0.001421464,0,0,0,0
National,1998,41,1453,0,4,1,0,0,0,0,0.002752925,0.000688231,0,0,0
National,1998,42,1654,0,0,2,0,0,0,0,0,0.00120919,0,0,0
National,1998,43,1814,0,1,0,5,0,0,0,0.000551268,0,0.00275634,0,0
National,1998,44,2051,0,12,6,0,0,0,0,0.005850804,0.002925402,0,0,0
National,1998,45,2222,0,5,5,4,0,0,0,0.002250225,0.002250225,0.00180018,0,0
National,1998,46,2051,0,4,0,4,0,0,0,0.001950268,0,0.001950268,0,0
National,1998,47,1809,0,5,4,8,0,0,0,0.002763958,0.002211166,0.004422333,0,0
National,1998,48,2397,0,11,6,11,0,0,0,0.00458907,0.002503129,0.00458907,0,0
National,1998,49,2432,0,9,15,21,0,0,0,0.003700658,0.006167763,0.008634868,0,0
National,1998,50,2428,0,12,15,14,0,0,0,0.004942339,0.006177924,0.005766063,0,0
National,1998,51,2207,0,21,35,27,0,0,0,0.009515179,0.015858632,0.012233802,0,0
National,1998,52,2706,0,47,81,31,0,0,0,0.01736881,0.029933481,0.011456024,0,0
National,1999,1,3524,0,72,183,76,0,0,0,0.020431328,0.051929625,0.021566402,0,0
National,1999,2,3889,0,151,311,111,0,0,0,0.038827462,0.079969144,0.028542042,0,0
National,1999,3,4262,0,193,518,153,0,0,0,0.045283904,0.121539183,0.035898639,0,0
National,1999,4,5210,0,222,658,269,0,0,0,0.042610365,0.126295585,0.051631478,0,0
National,1999,5,6143,0,351,926,400,0,0,0,0.057138206,0.15074068,0.065114765,0,0
National,1999,6,6574,0,317,1134,407,0,0,0,0.048220262,0.172497718,0.061910557,0,0
National,1999,7,6723,0,262,1065,379,0,0,0,0.038970698,0.158411423,0.056373643,0,0
National,1999,8,6616,0,250,1052,366,0,0,0,0.037787183,0.159008464,0.055320435,0,0
National,1999,9,5933,0,184,868,334,0,0,0,0.031012978,0.146300354,0.056295297,0,0
National,1999,10,4289,0,137,528,216,0,0,0,0.031942178,0.123105619,0.05036139,0,0
National,1999,11,4014,0,100,346,176,0,0,0,0.024912805,0.086198306,0.043846537,0,0
National,1999,12,3242,0,78,264,121,0,0,0,0.024059223,0.081431215,0.03732264,0,0
National,1999,13,2712,0,42,121,61,0,0,0,0.015486726,0.044616519,0.022492625,0,0
National,1999,14,2222,0,27,110,38,0,0,0,0.012151215,0.04950495,0.01710171,0,0
National,1999,15,1721,0,15,75,20,0,0,0,0.008715863,0.043579314,0.01162115,0,0
National,1999,16,1368,0,11,17,8,0,0,0,0.008040936,0.012426901,0.005847953,0,0
National,1999,17,1108,0,5,20,3,0,0,0,0.004512635,0.018050542,0.002707581,0,0
National,1999,18,982,0,3,10,4,0,0,0,0.00305499,0.010183299,0.00407332,0,0
National,1999,19,801,0,0,5,4,0,0,0,0,0.006242197,0.004993758,0,0
National,1999,20,618,0,0,6,1,0,0,0,0,0.009708738,0.001618123,0,0
National,1999,21,239,0,0,7,0,0,0,0,0,0.029288703,0,0,0
National,1999,22,97,0,0,1,0,0,0,0,0,0.010309278,0,0,0
National,1999,23,20,0,0,0,0,0,0,0,0,0,0,0,0
National,1999,24,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,25,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,26,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,27,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,28,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,29,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,30,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,31,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,32,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,33,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,34,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,35,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,36,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,37,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,38,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,39,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,1999,40,1687,0,11,7,0,0,0,0,0.006520451,0.004149378,0,0,0
National,1999,41,1883,0,10,9,1,0,0,0,0.005310674,0.004779607,0.000531067,0,0
National,1999,42,2097,0,18,26,3,0,0,0,0.008583691,0.012398665,0.001430615,0,0
National,1999,43,2162,0,31,26,0,0,0,0,0.014338575,0.012025902,0,0,0
National,1999,44,2454,0,60,34,2,0,0,0,0.024449878,0.013854931,0.000814996,0,0
National,1999,45,2576,0,82,66,0,0,0,0,0.031832298,0.025621118,0,0,0
National,1999,46,2862,0,137,94,0,0,0,0,0.047868623,0.032844165,0,0,0
National,1999,47,2709,0,131,154,1,0,0,0,0.048357327,0.056847545,0.00036914,0,0
National,1999,48,3845,0,207,320,0,0,0,0,0.053836151,0.083224967,0,0,0
National,1999,49,4422,0,189,653,1,0,0,0,0.042740841,0.147670737,0.000226142,0,0
National,1999,50,5597,0,284,1017,4,0,0,0,0.050741469,0.181704485,0.000714669,0,0
National,1999,51,5575,0,341,1382,1,0,0,0,0.061165919,0.247892377,0.000179372,0,0
National,1999,52,7323,0,376,1768,4,0,0,0,0.051345077,0.241431107,0.000546224,0,0
National,2000,1,8423,0,378,1722,1,0,0,0,0.044877122,0.204440223,0.000118723,0,0
National,2000,2,7722,0,464,1179,2,0,0,0,0.06008806,0.152680653,0.000259,0,0
National,2000,3,6242,0,302,737,3,0,0,0,0.048381929,0.118071131,0.000480615,0,0
National,2000,4,5482,0,244,443,5,0,0,0,0.044509303,0.080809923,0.000912076,0,0
National,2000,5,4550,0,153,321,1,0,0,0,0.033626374,0.070549451,0.00021978,0,0
National,2000,6,4059,0,126,275,4,0,0,0,0.031042129,0.067750678,0.000985464,0,0
National,2000,7,3523,0,69,178,6,0,0,0,0.01958558,0.050525121,0.001703094,0,0
National,2000,8,3142,0,41,132,9,0,0,0,0.013049013,0.042011458,0.002864418,0,0
National,2000,9,2698,0,26,60,5,0,0,0,0.009636768,0.022238695,0.001853225,0,0
National,2000,10,2195,0,18,29,6,0,0,0,0.008200456,0.013211845,0.002733485,0,0
National,2000,11,1960,0,7,22,5,0,0,0,0.003571429,0.01122449,0.00255102,0,0
National,2000,12,1879,0,1,16,3,0,0,0,0.000532198,0.008515168,0.001596594,0,0
National,2000,13,1708,0,3,8,3,0,0,0,0.00175644,0.004683841,0.00175644,0,0
National,2000,14,1506,0,1,8,4,0,0,0,0.000664011,0.005312085,0.002656042,0,0
National,2000,15,1294,0,0,8,5,0,0,0,0,0.00618238,0.003863988,0,0
National,2000,16,1212,0,5,10,5,0,0,0,0.004125413,0.008250825,0.004125413,0,0
National,2000,17,1108,0,0,9,4,0,0,0,0,0.008122744,0.003610108,0,0
National,2000,18,1061,0,0,2,6,0,0,0,0,0.001885014,0.005655042,0,0
National,2000,19,947,0,0,1,1,0,0,0,0,0.001055966,0.001055966,0,0
National,2000,20,865,0,0,0,2,0,0,0,0,0,0.002312139,0,0
National,2000,21,772,0,0,2,2,0,0,0,0,0.002590674,0.002590674,0,0
National,2000,22,620,0,0,2,0,0,0,0,0,0.003225806,0,0,0
National,2000,23,666,0,0,1,2,0,0,0,0,0.001501502,0.003003003,0,0
National,2000,24,680,0,0,0,1,0,0,0,0,0,0.001470588,0,0
National,2000,25,565,0,0,0,0,0,0,0,0,0,0,0,0
National,2000,26,551,0,0,0,1,0,0,0,0,0,0.001814882,0,0
National,2000,27,26,0,0,0,0,0,0,0,0,0,0,0,0
National,2000,28,41,0,0,0,0,0,0,0,0,0,0,0,0
National,2000,29,28,0,0,0,0,0,0,0,0,0,0,0,0
National,2000,30,5,0,0,0,0,0,0,0,0,0,0,0,0
National,2000,31,1,0,0,0,0,0,0,0,0,0,0,0,0
National,2000,32,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,2000,33,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,2000,34,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,2000,35,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,2000,36,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,2000,37,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,2000,38,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,2000,39,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,2000,40,1387,0,0,0,1,0,0,0,0,0,0.000720981,0,0
National,2000,41,1490,0,0,2,0,0,0,0,0,0.001342282,0,0,0
National,2000,42,1691,0,0,1,2,0,0,0,0,0.000591366,0.001182732,0,0
National,2000,43,1683,0,3,2,2,0,0,0,0.001782531,0.001188354,0.001188354,0,0
National,2000,44,1964,0,1,2,3,0,0,0,0.000509165,0.00101833,0.001527495,0,0
National,2000,45,1862,0,1,5,7,0,0,0,0.000537057,0.002685285,0.003759398,0,0
National,2000,46,2183,0,1,12,13,0,0,0,0.000458085,0.005497022,0.005955108,0,0
National,2000,47,2201,0,2,31,24,0,0,0,0.000908678,0.014084507,0.010904134,0,0
National,2000,48,2505,0,1,30,36,0,0,0,0.000399202,0.011976048,0.014371257,0,0
National,2000,49,2841,0,3,66,41,0,0,0,0.001055966,0.023231257,0.014431538,0,0
National,2000,50,3275,0,3,107,55,0,0,0,0.000916031,0.032671756,0.016793893,0,0
National,2000,51,3370,0,2,175,103,0,0,0,0.000593472,0.051928783,0.030563798,0,0
National,2000,52,3310,0,0,209,132,0,0,0,0,0.063141994,0.039879154,0,0
National,2001,1,3821,0,5,192,167,0,0,0,0.001308558,0.050248626,0.043705836,0,0
National,2001,2,4563,0,5,329,275,0,0,0,0.00109577,0.072101687,0.060267368,0,0
National,2001,3,5121,0,2,500,373,0,0,0,0.000390549,0.09763718,0.072837336,0,0
National,2001,4,5729,0,5,550,489,0,0,0,0.000872753,0.096002793,0.08535521,0,0
National,2001,5,5914,0,1,455,524,0,0,0,0.00016909,0.076936084,0.088603314,0,0
National,2001,6,5619,0,3,291,587,0,0,0,0.000533903,0.051788574,0.104466987,0,0
National,2001,7,4920,0,4,184,470,0,0,0,0.000813008,0.037398374,0.095528455,0,0
National,2001,8,4571,0,5,121,437,0,0,0,0.001093853,0.026471232,0.095602713,0,0
National,2001,9,4321,0,7,70,377,0,0,0,0.001619995,0.016199954,0.087248322,0,0
National,2001,10,3793,0,1,39,197,0,0,0,0.000263644,0.010282099,0.05193778,0,0
National,2001,11,3368,0,2,21,152,0,0,0,0.000593824,0.006235154,0.045130641,0,0
National,2001,12,3132,0,3,19,153,0,0,0,0.000957854,0.006066411,0.048850575,0,0
National,2001,13,2788,0,1,9,96,0,0,0,0.00035868,0.003228121,0.034433286,0,0
National,2001,14,2386,0,0,5,68,0,0,0,0,0.002095557,0.028499581,0,0
National,2001,15,2020,0,1,7,37,0,0,0,0.00049505,0.003465347,0.018316832,0,0
National,2001,16,1825,0,0,1,44,0,0,0,0,0.000547945,0.024109589,0,0
National,2001,17,1640,0,0,0,21,0,0,0,0,0,0.012804878,0,0
National,2001,18,1528,0,0,1,8,0,0,0,0,0.00065445,0.005235602,0,0
National,2001,19,1359,0,0,1,6,0,0,0,0,0.000735835,0.004415011,0,0
National,2001,20,1317,0,0,0,9,0,0,0,0,0,0.006833713,0,0
National,2001,21,1125,0,0,1,0,0,0,0,0,0.000888889,0,0,0
National,2001,22,977,0,0,2,0,0,0,0,0,0.002047083,0,0,0
National,2001,23,523,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,24,38,0,0,1,0,0,0,0,0,0.026315789,0,0,0
National,2001,25,50,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,26,52,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,27,23,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,28,37,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,29,22,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,30,26,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,31,24,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,32,24,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,33,43,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,34,34,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,35,16,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,36,19,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,37,9,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,38,7,0,0,0,0,0,0,0,0,0,0,0,0
National,2001,39,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
National,2001,40,1154,0,4,3,1,0,0,0,0.003466205,0.002599653,0.000866551,0,0
National,2001,41,1415,0,2,3,0,0,0,0,0.001413428,0.002120141,0,0,0
National,2001,42,1468,0,3,5,0,0,0,0,0.002043597,0.003405995,0,0,0
National,2001,43,1583,0,9,8,0,0,0,0,0.005685407,0.005053696,0,0,0
National,2001,44,1704,0,6,6,0,0,0,0,0.003521127,0.003521127,0,0,0
National,2001,45,1843,0,12,1,0,0,0,0,0.006511123,0.000542594,0,0,0
National,2001,46,2096,0,37,8,1,0,0,0,0.017652672,0.003816794,0.000477099,0,0
National,2001,47,2052,0,25,5,3,0,0,0,0.012183236,0.002436647,0.001461988,0,0
National,2001,48,2401,0,50,23,1,0,0,0,0.020824656,0.009579342,0.000416493,0,0
National,2001,49,2331,0,34,43,5,0,0,0,0.014586015,0.018447018,0.002145002,0,0
National,2001,50,2434,0,39,69,2,0,0,0,0.016023007,0.028348398,0.000821693,0,0
National,2001,51,2915,0,44,118,4,0,0,0,0.01509434,0.040480274,0.001372213,0,0
National,2001,52,2621,0,51,168,1,0,0,0,0.019458222,0.064097673,0.000381534,0,0
National,2002,1,3531,0,108,234,2,0,0,0,0.030586236,0.066270178,0.000566412,0,0
National,2002,2,3900,0,144,390,6,0,0,0,0.036923077,0.1,0.001538462,0,0
National,2002,3,4696,0,268,653,5,0,0,0,0.057069847,0.139054514,0.001064736,0,0
National,2002,4,5816,0,387,840,12,0,0,0,0.066540578,0.144429161,0.002063274,0,0
National,2002,5,6466,0,450,997,24,0,0,0,0.069594804,0.154191154,0.003711723,0,0
National,2002,6,7191,0,613,1001,19,0,0,0,0.085245446,0.13920178,0.002642192,0,0
National,2002,7,7572,0,615,1160,28,0,0,0,0.081220285,0.153195985,0.003697834,0,0
National,2002,8,7358,0,538,1216,68,0,0,0,0.073117695,0.1652623,0.009241642,0,0
National,2002,9,6217,0,384,947,86,0,0,0,0.061766125,0.152324272,0.013833038,0,0
National,2002,10,5368,0,264,730,136,0,0,0,0.049180328,0.135991058,0.02533532,0,0
National,2002,11,4337,0,156,475,166,0,0,0,0.035969564,0.109522712,0.038275306,0,0
National,2002,12,3763,0,103,254,210,0,0,0,0.027371778,0.067499336,0.055806537,0,0
National,2002,13,3332,0,44,127,284,0,0,0,0.013205282,0.038115246,0.085234094,0,0
National,2002,14,2660,0,20,72,235,0,0,0,0.007518797,0.027067669,0.088345865,0,0
National,2002,15,2329,0,17,40,192,0,0,0,0.00729927,0.017174753,0.082438815,0,0
National,2002,16,2001,0,18,12,226,0,0,0,0.008995502,0.005997001,0.112943528,0,0
National,2002,17,1820,0,9,8,138,0,0,0,0.004945055,0.004395604,0.075824176,0,0
National,2002,18,1643,0,11,7,149,0,0,0,0.00669507,0.004260499,0.090687766,0,0
National,2002,19,1655,0,0,4,140,0,0,0,0,0.002416918,0.084592145,0,0
National,2002,20,1467,0,0,1,86,0,0,0,0,0.000681663,0.05862304,0,0
National,2002,21,1302,0,0,3,61,0,0,0,0,0.002304147,0.046850998,0,0
National,2002,22,995,0,0,2,34,0,0,0,0,0.00201005,0.034170854,0,0
National,2002,23,948,0,0,1,25,0,0,0,0,0.001054852,0.026371308,0,0
National,2002,24,850,0,0,0,7,0,0,0,0,0,0.008235294,0,0
National,2002,25,692,0,0,0,2,0,0,0,0,0,0.002890173,0,0
National,2002,26,700,0,0,0,4,0,0,0,0,0,0.005714286,0,0
National,2002,27,490,0,0,0,2,0,0,0,0,0,0.004081633,0,0
National,2002,28,591,0,0,0,1,0,0,0,0,0,0.001692047,0,0
National,2002,29,578,0,0,0,0,0,0,0,0,0,0,0,0
National,2002,30,601,0,0,1,1,0,0,0,0,0.001663894,0.001663894,0,0
National,2002,31,530,0,0,0,0,0,0,0,0,0,0,0,0
National,2002,32,566,0,0,0,0,0,0,0,0,0,0,0,0
National,2002,33,516,0,0,0,0,0,0,0,0,0,0,0,0
National,2002,34,533,0,0,0,0,0,0,0,0,0,0,0,0
National,2002,35,588,0,0,0,1,0,0,0,0,0,0.00170068,0,0
National,2002,36,482,0,0,0,0,0,0,0,0,0,0,0,0
National,2002,37,561,0,0,0,0,0,0,0,0,0,0,0,0
National,2002,38,475,0,1,1,1,0,0,0,0.002105263,0.002105263,0.002105263,0,0
National,2002,39,391,0,0,0,2,0,0,0,0,0,0.00511509,0,0
National,2002,40,1443,0,0,0,0,0,0,0,0,0,0,0,0
National,2002,41,1517,0,0,1,1,0,0,0,0,0.000659196,0.000659196,0,0
National,2002,42,1590,0,0,0,0,0,0,0,0,0,0,0,0
National,2002,43,1774,0,0,1,1,0,0,0,0,0.000563698,0.000563698,0,0
National,2002,44,1636,0,0,3,3,0,0,0,0,0.001833741,0.001833741,0,0
National,2002,45,1988,0,2,0,3,0,0,0,0.001006036,0,0.001509054,0,0
National,2002,46,2107,0,0,6,4,0,0,0,0,0.002847651,0.001898434,0,0
National,2002,47,2091,0,0,4,16,0,0,0,0,0.00191296,0.007651841,0,0
National,2002,48,1900,0,3,5,6,0,0,0,0.001578947,0.002631579,0.003157895,0,0
National,2002,49,2414,0,3,5,28,0,0,0,0.001242751,0.002071251,0.011599006,0,0
National,2002,50,2493,0,2,14,73,0,0,0,0.000802246,0.005615724,0.02928199,0,0
National,2002,51,2910,0,3,25,146,0,0,0,0.001030928,0.008591065,0.050171821,0,0
National,2002,52,2368,0,6,18,119,0,0,0,0.002533784,0.007601351,0.050253378,0,0
National,2003,1,2632,0,8,31,82,0,0,0,0.003039514,0.011778116,0.031155015,0,0
National,2003,2,2828,0,19,46,134,0,0,0,0.006718529,0.016265912,0.04738331,0,0
National,2003,3,3108,0,11,76,202,0,0,0,0.003539254,0.024453024,0.064993565,0,0
National,2003,4,3352,0,24,142,276,0,0,0,0.007159905,0.042362768,0.082338902,0,0
National,2003,5,4166,0,53,215,413,0,0,0,0.012722036,0.051608257,0.099135862,0,0
National,2003,6,4874,0,76,332,598,0,0,0,0.015592942,0.068116537,0.122691834,0,0
National,2003,7,4676,0,115,299,517,0,0,0,0.02459367,0.063943541,0.110564585,0,0
National,2003,8,4416,0,126,249,368,0,0,0,0.028532609,0.05638587,0.083333333,0,0
National,2003,9,4348,0,101,233,357,0,0,0,0.023229071,0.053587856,0.082106716,0,0
National,2003,10,3633,0,87,179,214,0,0,0,0.023947151,0.049270575,0.058904487,0,0
National,2003,11,3422,0,62,174,175,0,0,0,0.01811806,0.050847458,0.051139684,0,0
National,2003,12,3435,0,77,133,124,0,0,0,0.022416303,0.038719068,0.036098981,0,0
National,2003,13,2820,0,29,91,71,0,0,0,0.010283688,0.032269504,0.025177305,0,0
National,2003,14,2352,0,32,88,41,0,0,0,0.013605442,0.037414966,0.017431973,0,0
National,2003,15,2131,0,23,47,16,0,0,0,0.010793055,0.022055373,0.007508212,0,0
National,2003,16,1777,0,20,33,23,0,0,0,0.011254924,0.018570625,0.012943163,0,0
National,2003,17,1406,0,20,18,11,0,0,0,0.014224751,0.012802276,0.007823613,0,0
National,2003,18,1222,0,16,16,20,0,0,0,0.01309329,0.01309329,0.016366612,0,0
National,2003,19,1121,0,7,5,10,0,0,0,0.006244425,0.004460303,0.008920607,0,0
National,2003,20,931,0,3,3,6,0,0,0,0.003222342,0.003222342,0.006444683,0,0
National,2003,21,872,0,5,1,7,0,0,0,0.005733945,0.001146789,0.008027523,0,0
National,2003,22,705,0,2,0,4,0,0,0,0.002836879,0,0.005673759,0,0
National,2003,23,721,0,0,2,8,0,0,0,0,0.002773925,0.0110957,0,0
